Date,Time,Value,Chart Type
3/12/2019,0:17:40,0,Chart G
3/12/2019,0:17:40,91,Chart I
3/12/2019,0:17:40,51,Chart J
3/12/2019,0:17:40,1028,Chart K
3/12/2019,0:17:40,1840,Chart L
3/12/2019,0:17:40,16,Chart M
3/12/2019,0:17:40,0,Chart N
3/12/2019,0:18:00,2.7,Chart A
3/12/2019,0:18:00,4.8,Chart C
3/12/2019,0:18:00,14,Chart H
3/12/2019,0:18:00,0,Chart D
3/12/2019,0:18:00,76,Chart B
3/12/2019,0:18:00,53,Chart F
3/12/2019,0:18:00,0,Chart G
3/12/2019,0:18:00,92,Chart I
3/12/2019,0:18:00,51,Chart J
3/12/2019,0:18:00,1019,Chart K
3/12/2019,0:18:00,1823,Chart L
3/12/2019,0:18:00,16,Chart M
3/12/2019,0:18:00,0,Chart N
3/12/2019,0:18:20,2.7,Chart A
3/12/2019,0:18:20,4.9,Chart C
3/12/2019,0:18:20,14,Chart H
3/12/2019,0:18:20,0,Chart D
3/12/2019,0:18:20,75,Chart B
3/12/2019,0:18:20,53,Chart F
3/12/2019,0:18:20,0,Chart G
3/12/2019,0:18:20,92,Chart I
3/12/2019,0:18:20,52,Chart J
3/12/2019,0:18:20,1010,Chart K
3/12/2019,0:18:20,1808,Chart L
3/12/2019,0:18:20,15,Chart M
3/12/2019,0:18:20,0,Chart N
3/12/2019,0:18:40,2.7,Chart A
3/12/2019,0:18:40,4.8,Chart C
3/12/2019,0:18:40,14,Chart H
3/12/2019,0:18:40,0,Chart D
3/12/2019,0:18:40,75,Chart B
3/12/2019,0:18:40,52,Chart F
3/12/2019,0:18:40,0,Chart G
3/12/2019,0:18:40,92,Chart I
3/12/2019,0:18:40,52,Chart J
3/12/2019,0:18:40,1012,Chart K
3/12/2019,0:18:40,1811,Chart L
3/12/2019,0:18:40,16,Chart M
3/12/2019,0:18:40,0,Chart N
3/12/2019,0:19:00,2.7,Chart A
3/12/2019,0:19:00,4.8,Chart C
3/12/2019,0:19:00,14,Chart H
3/12/2019,0:19:00,0,Chart D
3/12/2019,0:19:00,75,Chart B
3/12/2019,0:19:00,52,Chart F
3/12/2019,0:19:00,0,Chart G
3/12/2019,0:19:00,93,Chart I
3/12/2019,0:19:00,52,Chart J
3/12/2019,0:19:00,1017,Chart K
3/12/2019,0:19:00,1820,Chart L
3/12/2019,0:19:00,15,Chart M
3/12/2019,0:19:00,0,Chart N
3/12/2019,0:19:20,2.7,Chart A
3/12/2019,0:19:20,4.9,Chart C
3/12/2019,0:19:20,13,Chart H
3/12/2019,0:19:20,0,Chart D
3/12/2019,0:19:20,75,Chart B
3/12/2019,0:19:20,52,Chart F
3/12/2019,0:19:20,0,Chart G
3/12/2019,0:19:20,93,Chart I
3/12/2019,0:19:20,52,Chart J
3/12/2019,0:19:20,1013,Chart K
3/12/2019,0:19:20,1814,Chart L
3/12/2019,0:19:20,15,Chart M
3/12/2019,0:19:20,0,Chart N
3/12/2019,0:19:40,2.7,Chart A
3/12/2019,0:19:40,4.8,Chart C
3/12/2019,0:19:40,13,Chart H
3/12/2019,0:19:40,0,Chart D
3/12/2019,0:19:40,75,Chart B
3/12/2019,0:19:40,52,Chart F
3/12/2019,0:19:40,0,Chart G
3/12/2019,0:19:40,93,Chart I
3/12/2019,0:19:40,52,Chart J
3/12/2019,0:19:40,1021,Chart K
3/12/2019,0:19:40,1827,Chart L
3/12/2019,0:19:40,15,Chart M
3/12/2019,0:19:40,0,Chart N
3/12/2019,0:20:00,2.7,Chart A
3/12/2019,0:20:00,4.8,Chart C
3/12/2019,0:20:00,13,Chart H
3/12/2019,0:20:00,0,Chart D
3/12/2019,0:20:00,75,Chart B
3/12/2019,0:20:00,51,Chart F
3/12/2019,0:20:00,0,Chart G
3/12/2019,0:20:00,93,Chart I
3/12/2019,0:20:00,52,Chart J
3/12/2019,0:20:00,1027,Chart K
3/12/2019,0:20:00,1838,Chart L
3/12/2019,0:20:00,15,Chart M
3/12/2019,0:20:00,0,Chart N
3/12/2019,0:20:20,2.7,Chart A
3/12/2019,0:20:20,4.8,Chart C
3/12/2019,0:20:20,13,Chart H
3/12/2019,0:20:20,0,Chart D
3/12/2019,0:20:20,75,Chart B
3/12/2019,0:20:20,51,Chart F
3/12/2019,0:20:20,0,Chart G
3/12/2019,0:20:20,93,Chart I
3/12/2019,0:20:20,52,Chart J
3/12/2019,0:20:20,1031,Chart K
3/12/2019,0:20:20,1846,Chart L
3/12/2019,0:20:20,15,Chart M
3/12/2019,0:20:20,0,Chart N
3/12/2019,0:20:40,2.6,Chart A
3/12/2019,0:20:40,4.7,Chart C
3/12/2019,0:20:40,13,Chart H
3/12/2019,0:20:40,0,Chart D
3/12/2019,0:20:40,74,Chart B
3/12/2019,0:20:40,51,Chart F
3/12/2019,0:20:40,0,Chart G
3/12/2019,0:20:40,93,Chart I
3/12/2019,0:20:40,52,Chart J
3/12/2019,0:20:40,1036,Chart K
3/12/2019,0:20:40,1855,Chart L
3/12/2019,0:20:40,16,Chart M
3/12/2019,0:20:40,0,Chart N
3/12/2019,0:21:00,2.6,Chart A
3/12/2019,0:21:00,4.7,Chart C
3/12/2019,0:21:00,13,Chart H
3/12/2019,0:21:00,0,Chart D
3/12/2019,0:21:00,74,Chart B
3/12/2019,0:21:00,51,Chart F
3/12/2019,0:21:00,0,Chart G
3/12/2019,0:21:00,92,Chart I
3/12/2019,0:21:00,52,Chart J
3/12/2019,0:21:00,1040,Chart K
3/12/2019,0:21:00,1862,Chart L
3/12/2019,0:21:00,15,Chart M
3/12/2019,0:21:00,0,Chart N
3/12/2019,0:21:20,2.3,Chart A
3/12/2019,0:21:20,4,Chart C
3/12/2019,0:21:20,20,Chart H
3/12/2019,0:21:20,0,Chart D
3/12/2019,0:21:20,74,Chart B
3/12/2019,0:21:20,51,Chart F
3/12/2019,0:21:20,0,Chart G
3/12/2019,0:21:20,79,Chart I
3/12/2019,0:21:20,44,Chart J
3/12/2019,0:21:20,1078,Chart K
3/12/2019,0:21:20,1929,Chart L
3/12/2019,0:21:20,16,Chart M
3/12/2019,0:21:20,0,Chart N
3/12/2019,0:21:40,2.3,Chart A
3/12/2019,0:21:40,4.2,Chart C
3/12/2019,0:21:40,17,Chart H
3/12/2019,0:21:40,0,Chart D
3/12/2019,0:21:40,72,Chart B
3/12/2019,0:21:40,51,Chart F
3/12/2019,0:21:40,0,Chart G
3/12/2019,0:21:40,82,Chart I
3/12/2019,0:21:40,46,Chart J
3/12/2019,0:21:40,1048,Chart K
3/12/2019,0:21:40,1876,Chart L
3/12/2019,0:21:40,19,Chart M
3/12/2019,0:21:40,0,Chart N
3/12/2019,0:22:00,2.4,Chart A
3/12/2019,0:22:00,4.3,Chart C
3/12/2019,0:22:00,16,Chart H
3/12/2019,0:22:00,0,Chart D
3/12/2019,0:22:00,71,Chart B
3/12/2019,0:22:00,51,Chart F
3/12/2019,0:22:00,0,Chart G
3/12/2019,0:22:00,83,Chart I
3/12/2019,0:22:00,47,Chart J
3/12/2019,0:22:00,1030,Chart K
3/12/2019,0:22:00,1844,Chart L
3/12/2019,0:22:00,23,Chart M
3/12/2019,0:22:00,0,Chart N
3/12/2019,0:22:20,2.4,Chart A
3/12/2019,0:22:20,4.4,Chart C
3/12/2019,0:22:20,16,Chart H
3/12/2019,0:22:20,0,Chart D
3/12/2019,0:22:20,72,Chart B
3/12/2019,0:22:20,52,Chart F
3/12/2019,0:22:20,0,Chart G
3/12/2019,0:22:20,85,Chart I
3/12/2019,0:22:20,47,Chart J
3/12/2019,0:22:20,1032,Chart K
3/12/2019,0:22:20,1847,Chart L
3/12/2019,0:22:20,23,Chart M
3/12/2019,0:22:20,0,Chart N
3/12/2019,0:22:40,2.5,Chart A
3/12/2019,0:22:40,4.5,Chart C
3/12/2019,0:22:40,15,Chart H
3/12/2019,0:22:40,0,Chart D
3/12/2019,0:22:40,72,Chart B
3/12/2019,0:22:40,53,Chart F
3/12/2019,0:22:40,0,Chart G
3/12/2019,0:22:40,85,Chart I
3/12/2019,0:22:40,47,Chart J
3/12/2019,0:22:40,1021,Chart K
3/12/2019,0:22:40,1827,Chart L
3/12/2019,0:22:40,21,Chart M
3/12/2019,0:22:40,0,Chart N
3/12/2019,0:23:00,2.5,Chart A
3/12/2019,0:23:00,4.5,Chart C
3/12/2019,0:23:00,15,Chart H
3/12/2019,0:23:00,0,Chart D
3/12/2019,0:23:00,72,Chart B
3/12/2019,0:23:00,53,Chart F
3/12/2019,0:23:00,0,Chart G
3/12/2019,0:23:00,86,Chart I
3/12/2019,0:23:00,48,Chart J
3/12/2019,0:23:00,1014,Chart K
3/12/2019,0:23:00,1814,Chart L
3/12/2019,0:23:00,22,Chart M
3/12/2019,0:23:00,0,Chart N
3/12/2019,0:23:20,2.5,Chart A
3/12/2019,0:23:20,4.5,Chart C
3/12/2019,0:23:20,14,Chart H
3/12/2019,0:23:20,0,Chart D
3/12/2019,0:23:20,71,Chart B
3/12/2019,0:23:20,53,Chart F
3/12/2019,0:23:20,0,Chart G
3/12/2019,0:23:20,85,Chart I
3/12/2019,0:23:20,48,Chart J
3/12/2019,0:23:20,1002,Chart K
3/12/2019,0:23:20,1794,Chart L
3/12/2019,0:23:20,25,Chart M
3/12/2019,0:23:20,0,Chart N
3/12/2019,0:23:40,2.5,Chart A
3/12/2019,0:23:40,4.5,Chart C
3/12/2019,0:23:40,14,Chart H
3/12/2019,0:23:40,0,Chart D
3/12/2019,0:23:40,70,Chart B
3/12/2019,0:23:40,53,Chart F
3/12/2019,0:23:40,0,Chart G
3/12/2019,0:23:40,84,Chart I
3/12/2019,0:23:40,47,Chart J
3/12/2019,0:23:40,994,Chart K
3/12/2019,0:23:40,1779,Chart L
3/12/2019,0:23:40,23,Chart M
3/12/2019,0:23:40,0,Chart N
3/12/2019,0:24:00,2.5,Chart A
3/12/2019,0:24:00,4.5,Chart C
3/12/2019,0:24:00,14,Chart H
3/12/2019,0:24:00,0,Chart D
3/12/2019,0:24:00,70,Chart B
3/12/2019,0:24:00,53,Chart F
3/12/2019,0:24:00,0,Chart G
3/12/2019,0:24:00,84,Chart I
3/12/2019,0:24:00,47,Chart J
3/12/2019,0:24:00,999,Chart K
3/12/2019,0:24:00,1788,Chart L
3/12/2019,0:24:00,26,Chart M
3/12/2019,0:24:00,0,Chart N
3/12/2019,0:24:20,2.1,Chart A
3/12/2019,0:24:20,3.8,Chart C
3/12/2019,0:24:20,23,Chart H
3/12/2019,0:24:20,0,Chart D
3/12/2019,0:24:20,78,Chart B
3/12/2019,0:24:20,54,Chart F
3/12/2019,0:24:20,0,Chart G
3/12/2019,0:24:20,72,Chart I
3/12/2019,0:24:20,40,Chart J
3/12/2019,0:24:20,1141,Chart K
3/12/2019,0:24:20,2042,Chart L
3/12/2019,0:24:20,29,Chart M
3/12/2019,0:24:20,0,Chart N
3/12/2019,0:24:40,2.1,Chart A
3/12/2019,0:24:40,3.8,Chart C
3/12/2019,0:24:40,23,Chart H
3/12/2019,0:24:40,0,Chart D
3/12/2019,0:24:40,77,Chart B
3/12/2019,0:24:40,53,Chart F
3/12/2019,0:24:40,0,Chart G
3/12/2019,0:24:40,72,Chart I
3/12/2019,0:24:40,40,Chart J
3/12/2019,0:24:40,1132,Chart K
3/12/2019,0:24:40,2026,Chart L
3/12/2019,0:24:40,28,Chart M
3/12/2019,0:24:40,0,Chart N
3/12/2019,0:25:00,2,Chart A
3/12/2019,0:25:00,3.7,Chart C
3/12/2019,0:25:00,23,Chart H
3/12/2019,0:25:00,0,Chart D
3/12/2019,0:25:00,77,Chart B
3/12/2019,0:25:00,53,Chart F
3/12/2019,0:25:00,0,Chart G
3/12/2019,0:25:00,69,Chart I
3/12/2019,0:25:00,39,Chart J
3/12/2019,0:25:00,1170,Chart K
3/12/2019,0:25:00,2094,Chart L
3/12/2019,0:25:00,24,Chart M
3/12/2019,0:25:00,0,Chart N
3/12/2019,0:25:20,2,Chart A
3/12/2019,0:25:20,3.7,Chart C
3/12/2019,0:25:20,24,Chart H
3/12/2019,0:25:20,0,Chart D
3/12/2019,0:25:20,76,Chart B
3/12/2019,0:25:20,53,Chart F
3/12/2019,0:25:20,0,Chart G
3/12/2019,0:25:20,70,Chart I
3/12/2019,0:25:20,39,Chart J
3/12/2019,0:25:20,1151,Chart K
3/12/2019,0:25:20,2059,Chart L
3/12/2019,0:25:20,24,Chart M
3/12/2019,0:25:20,0,Chart N
3/12/2019,0:25:40,2,Chart A
3/12/2019,0:25:40,3.6,Chart C
3/12/2019,0:25:40,24,Chart H
3/12/2019,0:25:40,0,Chart D
3/12/2019,0:25:40,75,Chart B
3/12/2019,0:25:40,52,Chart F
3/12/2019,0:25:40,0,Chart G
3/12/2019,0:25:40,68,Chart I
3/12/2019,0:25:40,38,Chart J
3/12/2019,0:25:40,1140,Chart K
3/12/2019,0:25:40,2040,Chart L
3/12/2019,0:25:40,28,Chart M
3/12/2019,0:25:40,0,Chart N
3/12/2019,0:26:00,2.1,Chart A
3/12/2019,0:26:00,3.7,Chart C
3/12/2019,0:26:00,23,Chart H
3/12/2019,0:26:00,0,Chart D
3/12/2019,0:26:00,74,Chart B
3/12/2019,0:26:00,52,Chart F
3/12/2019,0:26:00,0,Chart G
3/12/2019,0:26:00,71,Chart I
3/12/2019,0:26:00,40,Chart J
3/12/2019,0:26:00,1081,Chart K
3/12/2019,0:26:00,1936,Chart L
3/12/2019,0:26:00,28,Chart M
3/12/2019,0:26:00,0,Chart N
3/12/2019,0:26:20,2.1,Chart A
3/12/2019,0:26:20,3.8,Chart C
3/12/2019,0:26:20,23,Chart H
3/12/2019,0:26:20,0,Chart D
3/12/2019,0:26:20,72,Chart B
3/12/2019,0:26:20,52,Chart F
3/12/2019,0:26:20,0,Chart G
3/12/2019,0:26:20,72,Chart I
3/12/2019,0:26:20,40,Chart J
3/12/2019,0:26:20,1034,Chart K
3/12/2019,0:26:20,1850,Chart L
3/12/2019,0:26:20,30,Chart M
3/12/2019,0:26:20,0,Chart N
3/12/2019,0:26:40,2.1,Chart A
3/12/2019,0:26:40,3.8,Chart C
3/12/2019,0:26:40,23,Chart H
3/12/2019,0:26:40,0,Chart D
3/12/2019,0:26:40,72,Chart B
3/12/2019,0:26:40,52,Chart F
3/12/2019,0:26:40,0,Chart G
3/12/2019,0:26:40,73,Chart I
3/12/2019,0:26:40,41,Chart J
3/12/2019,0:26:40,1038,Chart K
3/12/2019,0:26:40,1857,Chart L
3/12/2019,0:26:40,30,Chart M
3/12/2019,0:26:40,0,Chart N
3/12/2019,0:27:00,2.1,Chart A
3/12/2019,0:27:00,3.8,Chart C
3/12/2019,0:27:00,23,Chart H
3/12/2019,0:27:00,0,Chart D
3/12/2019,0:27:00,72,Chart B
3/12/2019,0:27:00,52,Chart F
3/12/2019,0:27:00,0,Chart G
3/12/2019,0:27:00,74,Chart I
3/12/2019,0:27:00,41,Chart J
3/12/2019,0:27:00,1031,Chart K
3/12/2019,0:27:00,1845,Chart L
3/12/2019,0:27:00,30,Chart M
3/12/2019,0:27:00,0,Chart N
3/12/2019,0:27:20,2.1,Chart A
3/12/2019,0:27:20,3.7,Chart C
3/12/2019,0:27:20,23,Chart H
3/12/2019,0:27:20,0,Chart D
3/12/2019,0:27:20,74,Chart B
3/12/2019,0:27:20,52,Chart F
3/12/2019,0:27:20,0,Chart G
3/12/2019,0:27:20,72,Chart I
3/12/2019,0:27:20,40,Chart J
3/12/2019,0:27:20,1087,Chart K
3/12/2019,0:27:20,1946,Chart L
3/12/2019,0:27:20,24,Chart M
3/12/2019,0:27:20,0,Chart N
3/12/2019,0:27:40,2.2,Chart A
3/12/2019,0:27:40,3.9,Chart C
3/12/2019,0:27:40,22,Chart H
3/12/2019,0:27:40,0,Chart D
3/12/2019,0:27:40,71,Chart B
3/12/2019,0:27:40,52,Chart F
3/12/2019,0:27:40,0,Chart G
3/12/2019,0:27:40,76,Chart I
3/12/2019,0:27:40,42,Chart J
3/12/2019,0:27:40,1003,Chart K
3/12/2019,0:27:40,1796,Chart L
3/12/2019,0:27:40,27,Chart M
3/12/2019,0:27:40,0,Chart N
3/12/2019,0:28:00,2.3,Chart A
3/12/2019,0:28:00,4.1,Chart C
3/12/2019,0:28:00,20,Chart H
3/12/2019,0:28:00,0,Chart D
3/12/2019,0:28:00,70,Chart B
3/12/2019,0:28:00,52,Chart F
3/12/2019,0:28:00,0,Chart G
3/12/2019,0:28:00,78,Chart I
3/12/2019,0:28:00,43,Chart J
3/12/2019,0:28:00,979,Chart K
3/12/2019,0:28:00,1753,Chart L
3/12/2019,0:28:00,27,Chart M
3/12/2019,0:28:00,0,Chart N
3/12/2019,0:28:20,2.3,Chart A
3/12/2019,0:28:20,4.1,Chart C
3/12/2019,0:28:20,16,Chart H
3/12/2019,0:28:20,0,Chart D
3/12/2019,0:28:20,65,Chart B
3/12/2019,0:28:20,53,Chart F
3/12/2019,0:28:20,0,Chart G
3/12/2019,0:28:20,77,Chart I
3/12/2019,0:28:20,43,Chart J
3/12/2019,0:28:20,967,Chart K
3/12/2019,0:28:20,1730,Chart L
3/12/2019,0:28:20,22,Chart M
3/12/2019,0:28:20,0,Chart N
3/12/2019,0:28:40,2.5,Chart A
3/12/2019,0:28:40,4.4,Chart C
3/12/2019,0:28:40,14,Chart H
3/12/2019,0:28:40,0,Chart D
3/12/2019,0:28:40,65,Chart B
3/12/2019,0:28:40,52,Chart F
3/12/2019,0:28:40,0,Chart G
3/12/2019,0:28:40,86,Chart I
3/12/2019,0:28:40,48,Chart J
3/12/2019,0:28:40,921,Chart K
3/12/2019,0:28:40,1649,Chart L
3/12/2019,0:28:40,25,Chart M
3/12/2019,0:28:40,0,Chart N
3/12/2019,0:29:00,2.5,Chart A
3/12/2019,0:29:00,4.4,Chart C
3/12/2019,0:29:00,15,Chart H
3/12/2019,0:29:00,0,Chart D
3/12/2019,0:29:00,66,Chart B
3/12/2019,0:29:00,51,Chart F
3/12/2019,0:29:00,0,Chart G
3/12/2019,0:29:00,86,Chart I
3/12/2019,0:29:00,48,Chart J
3/12/2019,0:29:00,931,Chart K
3/12/2019,0:29:00,1667,Chart L
3/12/2019,0:29:00,25,Chart M
3/12/2019,0:29:00,0,Chart N
3/12/2019,0:29:20,2.5,Chart A
3/12/2019,0:29:20,4.4,Chart C
3/12/2019,0:29:20,14,Chart H
3/12/2019,0:29:20,0,Chart D
3/12/2019,0:29:20,66,Chart B
3/12/2019,0:29:20,51,Chart F
3/12/2019,0:29:20,0,Chart G
3/12/2019,0:29:20,87,Chart I
3/12/2019,0:29:20,49,Chart J
3/12/2019,0:29:20,927,Chart K
3/12/2019,0:29:20,1659,Chart L
3/12/2019,0:29:20,25,Chart M
3/12/2019,0:29:20,0,Chart N
3/12/2019,0:29:40,2.5,Chart A
3/12/2019,0:29:40,4.4,Chart C
3/12/2019,0:29:40,14,Chart H
3/12/2019,0:29:40,0,Chart D
3/12/2019,0:29:40,64,Chart B
3/12/2019,0:29:40,50,Chart F
3/12/2019,0:29:40,0,Chart G
3/12/2019,0:29:40,88,Chart I
3/12/2019,0:29:40,49,Chart J
3/12/2019,0:29:40,904,Chart K
3/12/2019,0:29:40,1619,Chart L
3/12/2019,0:29:40,25,Chart M
3/12/2019,0:29:40,0,Chart N
3/12/2019,0:30:00,2.4,Chart A
3/12/2019,0:30:00,4.2,Chart C
3/12/2019,0:30:00,14,Chart H
3/12/2019,0:30:00,0,Chart D
3/12/2019,0:30:00,63,Chart B
3/12/2019,0:30:00,50,Chart F
3/12/2019,0:30:00,0,Chart G
3/12/2019,0:30:00,85,Chart I
3/12/2019,0:30:00,48,Chart J
3/12/2019,0:30:00,921,Chart K
3/12/2019,0:30:00,1648,Chart L
3/12/2019,0:30:00,26,Chart M
3/12/2019,0:30:00,0,Chart N
3/12/2019,0:30:20,2.4,Chart A
3/12/2019,0:30:20,4.2,Chart C
3/12/2019,0:30:20,14,Chart H
3/12/2019,0:30:20,0,Chart D
3/12/2019,0:30:20,64,Chart B
3/12/2019,0:30:20,50,Chart F
3/12/2019,0:30:20,0,Chart G
3/12/2019,0:30:20,84,Chart I
3/12/2019,0:30:20,47,Chart J
3/12/2019,0:30:20,939,Chart K
3/12/2019,0:30:20,1681,Chart L
3/12/2019,0:30:20,26,Chart M
3/12/2019,0:30:20,0,Chart N
3/12/2019,0:30:40,2.4,Chart A
3/12/2019,0:30:40,4.2,Chart C
3/12/2019,0:30:40,14,Chart H
3/12/2019,0:30:40,0,Chart D
3/12/2019,0:30:40,64,Chart B
3/12/2019,0:30:40,50,Chart F
3/12/2019,0:30:40,0,Chart G
3/12/2019,0:30:40,84,Chart I
3/12/2019,0:30:40,47,Chart J
3/12/2019,0:30:40,939,Chart K
3/12/2019,0:30:40,1681,Chart L
3/12/2019,0:30:40,27,Chart M
3/12/2019,0:30:40,0,Chart N
3/12/2019,0:31:00,2.4,Chart A
3/12/2019,0:31:00,4.2,Chart C
3/12/2019,0:31:00,14,Chart H
3/12/2019,0:31:00,0,Chart D
3/12/2019,0:31:00,64,Chart B
3/12/2019,0:31:00,50,Chart F
3/12/2019,0:31:00,0,Chart G
3/12/2019,0:31:00,84,Chart I
3/12/2019,0:31:00,47,Chart J
3/12/2019,0:31:00,940,Chart K
3/12/2019,0:31:00,1682,Chart L
3/12/2019,0:31:00,28,Chart M
3/12/2019,0:31:00,0,Chart N
3/12/2019,0:31:20,2.3,Chart A
3/12/2019,0:31:20,4.2,Chart C
3/12/2019,0:31:20,14,Chart H
3/12/2019,0:31:20,0,Chart D
3/12/2019,0:31:20,64,Chart B
3/12/2019,0:31:20,50,Chart F
3/12/2019,0:31:20,0,Chart G
3/12/2019,0:31:20,84,Chart I
3/12/2019,0:31:20,47,Chart J
3/12/2019,0:31:20,945,Chart K
3/12/2019,0:31:20,1692,Chart L
3/12/2019,0:31:20,28,Chart M
3/12/2019,0:31:20,0,Chart N
3/12/2019,0:31:40,2.3,Chart A
3/12/2019,0:31:40,4.1,Chart C
3/12/2019,0:31:40,14,Chart H
3/12/2019,0:31:40,0,Chart D
3/12/2019,0:31:40,63,Chart B
3/12/2019,0:31:40,50,Chart F
3/12/2019,0:31:40,0,Chart G
3/12/2019,0:31:40,83,Chart I
3/12/2019,0:31:40,47,Chart J
3/12/2019,0:31:40,940,Chart K
3/12/2019,0:31:40,1683,Chart L
3/12/2019,0:31:40,28,Chart M
3/12/2019,0:31:40,0,Chart N
3/12/2019,0:32:00,2.3,Chart A
3/12/2019,0:32:00,4.1,Chart C
3/12/2019,0:32:00,14,Chart H
3/12/2019,0:32:00,0,Chart D
3/12/2019,0:32:00,62,Chart B
3/12/2019,0:32:00,50,Chart F
3/12/2019,0:32:00,0,Chart G
3/12/2019,0:32:00,83,Chart I
3/12/2019,0:32:00,46,Chart J
3/12/2019,0:32:00,942,Chart K
3/12/2019,0:32:00,1686,Chart L
3/12/2019,0:32:00,29,Chart M
3/12/2019,0:32:00,0,Chart N
3/12/2019,0:32:20,2.3,Chart A
3/12/2019,0:32:20,4.1,Chart C
3/12/2019,0:32:20,14,Chart H
3/12/2019,0:32:20,0,Chart D
3/12/2019,0:32:20,62,Chart B
3/12/2019,0:32:20,50,Chart F
3/12/2019,0:32:20,0,Chart G
3/12/2019,0:32:20,82,Chart I
3/12/2019,0:32:20,46,Chart J
3/12/2019,0:32:20,936,Chart K
3/12/2019,0:32:20,1676,Chart L
3/12/2019,0:32:20,28,Chart M
3/12/2019,0:32:20,0,Chart N
3/12/2019,0:32:40,2.3,Chart A
3/12/2019,0:32:40,4.1,Chart C
3/12/2019,0:32:40,14,Chart H
3/12/2019,0:32:40,0,Chart D
3/12/2019,0:32:40,61,Chart B
3/12/2019,0:32:40,50,Chart F
3/12/2019,0:32:40,0,Chart G
3/12/2019,0:32:40,82,Chart I
3/12/2019,0:32:40,46,Chart J
3/12/2019,0:32:40,938,Chart K
3/12/2019,0:32:40,1678,Chart L
3/12/2019,0:32:40,27,Chart M
3/12/2019,0:32:40,0,Chart N
3/12/2019,0:33:00,2.3,Chart A
3/12/2019,0:33:00,4.1,Chart C
3/12/2019,0:33:00,14,Chart H
3/12/2019,0:33:00,0,Chart D
3/12/2019,0:33:00,61,Chart B
3/12/2019,0:33:00,50,Chart F
3/12/2019,0:33:00,0,Chart G
3/12/2019,0:33:00,82,Chart I
3/12/2019,0:33:00,46,Chart J
3/12/2019,0:33:00,933,Chart K
3/12/2019,0:33:00,1671,Chart L
3/12/2019,0:33:00,28,Chart M
3/12/2019,0:33:00,0,Chart N
3/12/2019,0:33:20,2.3,Chart A
3/12/2019,0:33:20,4,Chart C
3/12/2019,0:33:20,13,Chart H
3/12/2019,0:33:20,0,Chart D
3/12/2019,0:33:20,61,Chart B
3/12/2019,0:33:20,50,Chart F
3/12/2019,0:33:20,0,Chart G
3/12/2019,0:33:20,81,Chart I
3/12/2019,0:33:20,45,Chart J
3/12/2019,0:33:20,938,Chart K
3/12/2019,0:33:20,1680,Chart L
3/12/2019,0:33:20,30,Chart M
3/12/2019,0:33:20,0,Chart N
3/12/2019,0:33:40,2.3,Chart A
3/12/2019,0:33:40,4.1,Chart C
3/12/2019,0:33:40,13,Chart H
3/12/2019,0:33:40,0,Chart D
3/12/2019,0:33:40,60,Chart B
3/12/2019,0:33:40,51,Chart F
3/12/2019,0:33:40,0,Chart G
3/12/2019,0:33:40,80,Chart I
3/12/2019,0:33:40,45,Chart J
3/12/2019,0:33:40,927,Chart K
3/12/2019,0:33:40,1659,Chart L
3/12/2019,0:33:40,29,Chart M
3/12/2019,0:33:40,0,Chart N
3/12/2019,0:34:00,2.2,Chart A
3/12/2019,0:34:00,4,Chart C
3/12/2019,0:34:00,14,Chart H
3/12/2019,0:34:00,0,Chart D
3/12/2019,0:34:00,60,Chart B
3/12/2019,0:34:00,50,Chart F
3/12/2019,0:34:00,0,Chart G
3/12/2019,0:34:00,80,Chart I
3/12/2019,0:34:00,44,Chart J
3/12/2019,0:34:00,944,Chart K
3/12/2019,0:34:00,1689,Chart L
3/12/2019,0:34:00,29,Chart M
3/12/2019,0:34:00,0,Chart N
3/12/2019,0:34:20,2.2,Chart A
3/12/2019,0:34:20,3.9,Chart C
3/12/2019,0:34:20,13,Chart H
3/12/2019,0:34:20,0,Chart D
3/12/2019,0:34:20,60,Chart B
3/12/2019,0:34:20,50,Chart F
3/12/2019,0:34:20,0,Chart G
3/12/2019,0:34:20,79,Chart I
3/12/2019,0:34:20,44,Chart J
3/12/2019,0:34:20,939,Chart K
3/12/2019,0:34:20,1682,Chart L
3/12/2019,0:34:20,29,Chart M
3/12/2019,0:34:20,0,Chart N
3/12/2019,0:34:40,2.2,Chart A
3/12/2019,0:34:40,3.9,Chart C
3/12/2019,0:34:40,13,Chart H
3/12/2019,0:34:40,0,Chart D
3/12/2019,0:34:40,59,Chart B
3/12/2019,0:34:40,49,Chart F
3/12/2019,0:34:40,0,Chart G
3/12/2019,0:34:40,79,Chart I
3/12/2019,0:34:40,44,Chart J
3/12/2019,0:34:40,948,Chart K
3/12/2019,0:34:40,1697,Chart L
3/12/2019,0:34:40,28,Chart M
3/12/2019,0:34:40,0,Chart N
3/12/2019,0:35:00,2.3,Chart A
3/12/2019,0:35:00,4.1,Chart C
3/12/2019,0:35:00,13,Chart H
3/12/2019,0:35:00,0,Chart D
3/12/2019,0:35:00,59,Chart B
3/12/2019,0:35:00,49,Chart F
3/12/2019,0:35:00,0,Chart G
3/12/2019,0:35:00,83,Chart I
3/12/2019,0:35:00,47,Chart J
3/12/2019,0:35:00,899,Chart K
3/12/2019,0:35:00,1609,Chart L
3/12/2019,0:35:00,28,Chart M
3/12/2019,0:35:00,0,Chart N
3/12/2019,0:35:20,2.2,Chart A
3/12/2019,0:35:20,3.9,Chart C
